timestamp_utc,t_s,trip,leg,acc_x,acc_y,acc_z,acc_raw_x,acc_raw_y,acc_raw_z,grav_x,grav_y,grav_z,gyr_x,gyr_y,gyr_z,gyr_raw_x,gyr_raw_y,gyr_raw_z,mag_x,mag_y,mag_z,mag_raw_x,mag_raw_y,mag_raw_z,ori_qw,ori_qx,ori_qy,ori_qz,ori_roll,ori_pitch,ori_yaw,compass_bearing_deg,acc_magnitude,gyr_magnitude,mag_magnitude
2026-09-17T07:31:51.018857,39.41,trip3_outbound,outbound,-0.014409547089466694,0.012417532072448126,-0.009524987605388882,-0.007208274964584268,-0.015586902885505498,-1.004711130577101,-0.055381942909710456,-0.1614413512642671,-9.80516469944612,0.0012973521835866987,0.0009540319073154517,0.0006308876142162473,-0.0032366422936554035,-0.0013951741062894504,0.0003902788554575457,-9.379699276763787,23.175231189757003,-38.27288232056038,-181.4031897562346,105.01490367568239,-398.8553630046821,-0.3902469679129669,-0.0006125669628141544,0.008680821819160267,0.9206690893741332,-0.005648182018670153,0.0164631792304711,-2.339714522537021,22.034617357794726,0.02127335279114808,0.0017295429310094047,45.71524494459886
2026-09-17T07:31:51.028857,39.42,trip3_outbound,outbound,-0.017326189679054176,0.019234081974295228,0.08083247998535627,-0.007465412953675182,-0.014653219020672568,-0.9951847351085907,-0.05536177278417718,-0.1616232402079378,-9.805161846236985,0.00015006576664741746,-0.0003291634237393585,-0.0012253192641461202,-0.004383928710594683,-0.0026783694373443572,-0.0014659280803364172,-9.342200927734375,23.09782236735026,-38.07579345703125,-181.33668319482987,104.9403716740815,-398.6723296503236,-0.39024403321484236,-0.0006171060892037211,0.00868896337409501,0.9206702534761138,-0.005646126746526506,0.016481730671796813,-2.339720721295083,22.021480792126113,0.08487659617804837,0.0012776054136292955,45.50332035874229
2026-09-17T07:31:51.038857,39.43,trip3_outbound,outbound,-0.0022917401082191095,0.0010622496314203408,-0.11591480245872937,-0.006586856974004281,-0.015874490753668438,-1.0069650510892212,-0.05530977340164551,-0.16160339472191773,-9.805162386403257,-0.0008629540790535913,0.0006369612093488857,-0.000582136426134043,-0.00539694855629579,-0.0017122448042560154,-0.0008227451854292387,-9.309186322229412,23.284992418839185,-38.06441206278073,-181.3143330690619,105.10892483506838,-398.6222563382302,-0.3902385532500369,-0.0006191003758966169,0.008687000878111965,0.9206725934271023,-0.005640823272952715,0.0164797056700785,-2.3397326234436067,21.791218126021576,0.11594232133284776,0.0012203655777686222,45.58235719675485
2026-09-17T07:31:51.048857,39.44,trip3_outbound,outbound,-0.014727359077283063,-0.001616818838120755,-0.10733406002836493,-0.006258010179392953,-0.015829560915058348,-1.010213433476282,-0.05538660272649899,-0.16147573259311154,-9.80516413624753,-0.00024247753723139292,-0.0003193004406795664,-0.0003300588621555867,-0.004776472014473593,-0.002668506454284566,-0.0005706676209142866,-9.198634759707767,23.279851658636762,-38.17808643279427,-181.21532583498777,105.1591205354662,-398.74710244961983,-0.39023876315617134,-0.000612955358082023,0.008682536157207882,0.9206725506834389,-0.005648657686129025,0.016466687018641478,-2.339732207919646,21.560603120373766,0.1083517865598864,0.000519313951254352,45.65230178600578
2026-09-17T07:31:51.058857,39.45,trip3_outbound,outbound,-0.005684621929614937,0.0181127050670241,0.04457020421656136,-0.006263299120876325,-0.014840057293412296,-0.9997362385835867,-0.05537844520480833,-0.16148917003247618,-9.805164145356416,0.0017890407347035753,-0.0008488882683868418,6.782699145059596e-05,-0.002744953742538625,-0.003198094281991842,-0.0001727817673080042,-9.19805908203125,23.279815673828125,-38.178680419921875,-181.3521411320138,105.02598779294337,-398.7825447791862,-0.3902345208071405,-0.0006135656141016254,0.008683007301854307,0.9206743439956685,-0.005647825666337545,0.01646805646553863,-2.339741400758629,21.559410118389938,0.0484446913008396,0.001981382987562667,45.65266418611817
2026-09-17T07:31:51.068857,39.46,trip3_outbound,outbound,-0.02019849284998066,0.020867860446133785,-0.0021966448609309686,-0.00745210584803729,-0.014549837049647478,-1.0003136534950534,-0.05537548453860866,-0.16167857538189645,-9.805160645053247,0.0010861311612827117,-5.7480609142522405e-05,5.975763417556248e-05,-0.0034478633159593882,-0.0024066866227475223,-0.0001808511245831378,-9.39760578440878,23.15585074661593,-38.179376262342906,-181.3286740323874,105.0864961523805,-398.8601068524278,-0.3902358123286851,-0.0006174858074022828,0.008691839729003583,0.9206737106106453,-0.00564752556667395,0.016487372609788234,-2.339738466000569,22.089360363807938,0.029125108783575198,0.0010892914645672148,45.63083595618493
2026-09-17T07:31:51.078857,39.47,trip3_outbound,outbound,-0.022557577624664822,0.020069865597832186,-0.141321413056214,-0.007935314697125368,-0.015058409341310277,-1.0105965671663493,-0.05533089951931637,-0.16156050330298846,-9.80516298442808,-0.0018671786831162057,0.00048678548088913244,-0.00039959586362897865,-0.006401173160358406,-0.0018624205327157682,-0.0006402046223877773,-9.255252285220534,23.28624538693294,-38.303457493670756,-181.33536864020775,104.994088020552,-399.02915918576537,-0.39023595450201587,-0.0006172305234761176,0.008685409080463963,0.9206737112079862,-0.005642977465915343,0.016475331190436034,-2.339738290494807,21.67565336712036,0.1445108494252694,0.0019705311957229758,45.77186663282347
2026-09-17T07:31:51.088857,39.48,trip3_outbound,outbound,-0.011964554507379262,0.008023708246338713,-0.08628709499180659,-0.006799117465920023,-0.015402572583251539,-1.0096800638544834,-0.05543996491147969,-0.16145639547093535,-9.805164151765434,-0.0014969496157905874,-0.0002923504995922214,2.9185072511069254e-05,-0.006030944093032786,-0.0026415565131972215,-0.00021142368624753183,-9.39122758244216,23.060663818927775,-38.46233151500167,-181.43712080145718,104.9697178068506,-398.99754797704065,-0.3902357471118539,-0.0006100371885004619,0.008682692580157735,0.9206738295293508,-0.005654099555727215,0.016464714931928828,-2.3397386855016404,22.158131564514846,0.08748138785311689,0.00152550933634799,45.81855865088641
2026-09-17T07:31:51.098857,39.49,trip3_outbound,outbound,-0.004696564390668281,0.003341960956419588,0.025797672818831774,-0.006549197915497831,-0.01542893506180805,-0.9990566273294902,-0.05540515305142852,-0.16143514240826315,-9.805164685804105,0.0009729222652168305,-0.0008830408424940255,0.0006582732773711272,-0.0035610722120252712,-0.003232246856099024,0.00041766451861242725,-9.408001861367724,23.21333539517891,-38.34056720273424,-181.45915463196368,105.08207275762739,-398.7943454196418,-0.3902359015284543,-0.0006112494457631765,0.008680999347119654,0.920673779241445,-0.005650549159875962,0.01646254606627534,-2.3397385636767862,22.061942739324603,0.026433810602662228,0.0014695790456345423,45.797036286423
2026-09-17T07:31:51.108857,39.5,trip3_outbound,outbound,-0.010870175162091763,0.017810096967485867,0.03523856620098629,-0.006746479538940941,-0.015162340000958445,-0.9981370780940259,-0.055526102704401586,-0.16157520475785467,-9.805161784965378,0.0018929280632608385,0.001072238034043125,0.0006941808479291885,-0.0026410664139813636,-0.0012769679795617767,0.00045357208805997903,-9.467683434569144,23.196268322052603,-38.176555251755595,-181.40027468709303,105.18534329647116,-398.7241696414318,-0.39023759800718,-0.0006083750419368422,0.008689981514757757,0.9206729773392222,-0.005662885646076518,0.01647683121471967,-2.3397346359536697,22.2031633517732,0.04095261664347102,0.0022835844858381704,45.66347845462743
2026-09-17T07:31:51.118857,39.51,trip3_outbound,outbound,-0.008750239090059645,0.0039569949192903315,-0.1455552328867792,-0.006670918213177017,-0.015868602543644778,-1.010471998696319,-0.05550997488065391,-0.1616374931819377,-9.80516070574365,-0.0012859541690973819,-0.0021707658954935017,-0.003036028886136949,-0.00581994864633968,-0.0045199719090985,-0.003276637701758626,-9.316351369354729,23.43809804089671,-38.173947195499814,-181.25108504975256,105.33948131967088,-398.68518409867295,-0.3902355930150916,-0.0006103529100768532,0.008692586857657463,0.9206738012712251,-0.005661241249402407,0.016483183966652888,-2.339738923012678,21.677198745081807,0.14587169126889915,0.0039475782570475544,45.75356911866845
2026-09-17T07:31:51.128857,39.52,trip3_outbound,outbound,-0.011301493297044394,-0.013526970224343095,-0.11999556530372223,-0.006439524189750229,-0.017065395062390416,-1.0112818921511462,-0.0556424761423876,-0.16140646264336342,-9.805163608561735,-0.0029712899948036967,0.0008030169199536809,-0.00045897901599515056,-0.007505284472045895,-0.0015461890952354717,-0.0006995877747538506,-9.252578367168212,23.425387052197003,-38.043057162218076,-181.28664170708745,105.27875620093,-398.65528617917556,-0.3902325754782274,-0.0005995068398831505,0.00868437893215296,0.9206751648598658,-0.005674752576787983,0.016459622688089117,-2.3397455233471667,21.553060269786116,0.12128329797112737,0.003111922580026104,45.62491822714448
2026-09-17T07:31:51.138857,39.53,trip3_outbound,outbound,-0.007706580425897836,-0.00890932048698467,0.06193412290086536,-0.005969066243197374,-0.017189989620736087,-0.9967854054312303,-0.05552479033666818,-0.1613500461594402,-9.805165241361195,0.0014222107752421523,0.0016920222327718403,-0.0002816839735951595,-0.0031117837019999507,-0.0006571838372224223,-0.0005222927323538595,-9.337100334783859,23.437603159824008,-38.16222428984445,-181.3373652113751,105.26596349152061,-398.7243845691757,-0.390229960251751,-0.0006038838068536418,0.008679388667875347,0.9206763175289221,-0.005662749701273526,0.016453867533552415,-2.3397514207801393,21.721397942450643,0.06304445219763696,0.0022282209464928393,45.74776548955814
2026-09-17T07:31:51.148857,39.54,trip3_outbound,outbound,0.0039947559759784075,-0.021237884669286944,0.053780149597866866,-0.00499896706363531,-0.017743272075876827,-0.9964512725238284,-0.05545992076567656,-0.16149827055785596,-9.805163017537444,0.0017160757065367016,0.0007970342823281663,0.00015575488481024458,-0.002817918770705502,-0.001552171731276737,-8.485387394845543e-05,-9.268733813431558,23.38134216347315,-38.03012919443658,-181.24812589566716,105.20394403810815,-398.4813684047075,-0.3902327637858136,-0.0006099051070570529,0.008685055788476323,0.9206750718303375,-0.005656135377417294,0.016468984262027572,-2.3397452252461037,21.62415652401114,0.057959557549229865,0.0018985360312393513,45.594816749441975
2026-09-17T07:31:51.158857,39.55,trip3_outbound,outbound,0.015176335015100633,-0.00512562021966895,-0.14447668066268318,-0.004680360238185405,-0.01744638987460727,-1.009879163174769,-0.055407868440190786,-0.1614598211987665,-9.80516426043906,-0.0019014726860145676,-0.0013030489263964927,-0.0002340265286594742,-0.0064354671632568675,-0.0036522549400014887,-0.000474635288564189,-9.247062527142647,23.35514499802372,-37.79462786206611,-181.24932781189352,105.21152671733968,-398.36319075027643,-0.390233287884906,-0.0006115886792878106,0.00868221489098283,0.9206748753661143,-0.005650826161405404,0.01646506349849087,-2.3397441465583277,21.600227612584927,0.14536197708628548,0.0023169599254969668,45.38066613098206
2026-09-17T07:31:51.168857,39.56,trip3_outbound,outbound,-0.016338253070132463,0.008646257292946066,-0.1142340470645716,-0.006158715732649798,-0.01582948238388783,-1.0109981625897666,-0.0554894983424117,-0.16127080179248654,-9.805167118678256,-0.0024702984073076673,0.0007684264915182706,0.0004799076373782713,-0.007004292884549959,-0.0015807795220866337,0.00023929885077818042,-9.251107416360489,23.39048811911692,-37.951928904690625,-181.26324989386342,105.20904788262075,-398.595429660206,-0.39023373377823883,-0.0006039993565389477,0.00867496480252282,0.9206747597235123,-0.005659149635319081,0.016445786213887387,-2.339743219260313,21.579189040270283,0.11571998006960715,0.002631190763595044,45.530724027477106
